Utc,Bsp,Awa,Aws,Twa,Tws,Twd,Rudder2,Leeway,Set,Drift,Hdg,AirTmp,SeaTmp,Baro,Depth,Heel,Trim,Rudder,Tab,Forestay,Downhaul,MastAng,FrstyLen,MastButt,StbJmpr,PrtJmpr,Rake,Volts,ROT,GpsQual,PDOP,GpsNum,GpsAge,GpsGeoHt,GpsAntHt,GpsPosFx,Lat,Lon,Cog,Sog
38419.78458,9.992,105,21.14,126.4,25.46,212.6,,1.2,0,0,87.4,76,64.5,30.09,,20.8,,,,,,,,,,,,,,,,,,,,,50.755244,-1.363636
38419.78463,10.17,132.2,17.76,149.4,25.72,211,,0.32,0,0,62,76,64.5,30.09,,4.8,,,,,,,,,,,,,,,,,,,,,50.75523,-1.363348
38419.78469,10.688,129.8,17.5,148.8,25.7,210.6,,0.3,0,0,62.4,76,64.5,30.09,,5,,,,,,,,,,,,,,,,,,,,,50.755338,-1.363022
38419.78475,11.066,135,16.1,153.2,25.18,213.2,,0.18,0,0,60.2,76,64.5,30.09,,3.4,,,,,,,,,,,,,,,,,,,,,50.755466,-1.362686
38419.78481,10.774,137.4,15.58,154.6,24.58,217,,0.16,0,0,63,76,64.5,30.09,,2.6,,,,,,,,,,,,,,,,,,,,,50.755598,-1.36233
38419.78487,10.412,146,15.68,159.4,25,220.8,,0.1,0,0,61.8,76,64.5,30.09,,1.4,,,,,,,,,,,,,,,,,,,,,50.755722,-1.361992
38419.78492,10.632,133.6,16.72,151.6,25.24,221,,0.26,0,0,70.2,76,64.5,30.09,,3.6,,,,,,,,,,,,,,,,,,,,,50.75584,-1.361664
38419.78498,10.66,148.3,15,161.4,24.42,222,,0.12,0,0,60.6,76,64.5,30.09,,2,,,,,,,,,,,,,,,,,,,,,50.75594,-1.361316
38419.78504,10.16,-171.6,13.88,-175.2,23.96,220.6,,0,0,0,35.8,76,64.5,30.09,,0,,,,,,,,,,,,,,,,,,,,,50.756072,-1.361008
38419.7851,9.75,-167.2,14.46,-172.2,24.08,219,,0,0,0,31,76,64.5,30.09,,0,,,,,,,,,,,,,,,,,,,,,50.756256,-1.360798
38419.78516,9.896,-159.8,14.96,-168,24.44,219,,0,0,0,26.6,76,64.5,30.09,,-0.2,,,,,,,,,,,,,,,,,,,,,50.756446,-1.36063
38419.78521,11.208,-145.4,15.06,-159.8,25.08,220,,0.1,0,0,20,76,64.5,30.09,,-1.4,,,,,,,,,,,,,,,,,,,,,50.756648,-1.360488
38419.78527,11.258,-139.4,15.7,-156.2,25.34,219.8,,0.12,0,0,16,76,64.5,30.09,,-2.4,,,,,,,,,,,,,,,,,,,,,50.756876,-1.36037
38419.78533,11.392,-148.4,14.28,-162.4,24.64,217,,0.06,0,0,18.8,76,64.5,30.09,,-1.4,,,,,,,,,,,,,,,,,,,,,50.757116,-1.36027
38419.78539,11.288,-168.2,12.88,-173.6,24.04,212.6,,0,0,0,26,76,64.5,30.09,,0,,,,,,,,,,,,,,,,,,,,,50.757352,-1.360146
38419.78545,11.214,-168.8,12.4,-174.2,23.5,209,,0,0,0,22.6,76,64.5,30.09,,0,,,,,,,,,,,,,,,,,,,,,50.757582,-1.359994
38419.7855,11.386,-177.6,11.92,-178.6,23.3,205,,0,0,0,23.6,76,64.5,30.09,,0,,,,,,,,,,,,,,,,,,,,,50.757816,-1.359854
38419.78556,11.046,174.2,12.08,177,23.08,204.6,,0,0,0,27.6,76,64.5,30.09,,0,,,,,,,,,,,,,,,,,,,,,50.758052,-1.359706
38419.78562,10.466,-177.8,12.74,-179,23.18,206.4,,0,0,0,25.4,76,64.5,30.09,,0,,,,,,,,,,,,,,,,,,,,,50.758278,-1.35955
38419.78568,10.128,-177.4,13.46,-178.2,23.58,209.8,,0,0,0,28.4,76,64.5,30.09,,0,,,,,,,,,,,,,,,,,,,,,50.758494,-1.3594
38419.78573,10.122,-164.4,15.14,-170.4,24.92,210.4,,0.02,0,0,20.6,76,64.5,30.09,,-0.4,,,,,,,,,,,,,,,,,,,,,50.7587,-1.359254
38419.78579,10.298,-143.4,17.2,-157,26.18,209,,0.16,0,0,5.8,76,64.5,30.09,,-2.6,,,,,,,,,,,,,,,,,,,,,50.758908,-1.359154
38419.78585,10.262,-142.2,17.78,-155.6,26.64,208,,0.2,0,0,3.6,76,64.5,30.09,,-3,,,,,,,,,,,,,,,,,,,,,50.759132,-1.359126
38419.78591,10.926,-137,17.64,-153.2,26.68,207.8,,0.2,0,0,1.2,76,64.5,30.09,,-3.8,,,,,,,,,,,,,,,,,,,,,50.759362,-1.359124
38419.78597,11.418,-139.8,16.32,-156.2,26.08,206.2,,0.12,0,0,2,76,64.5,30.09,,-2.6,,,,,,,,,,,,,,,,,,,,,50.7596,-1.359134
38419.78602,12.236,-132.6,15.3,-153.6,25.24,206,,0.12,0,0,359,76,64.5,30.09,,-3,,,,,,,,,,,,,,,,,,,,,50.759854,-1.359148
38419.78608,12.25,-125.8,16.42,-148.4,25.6,207.2,,0.24,0,0,355.6,76,64.5,30.09,,-4.6,,,,,,,,,,,,,,,,,,,,,50.760118,-1.35918
38419.78614,11.48,-128,17.82,-148.2,26.48,209.8,,0.3,0,0,357.2,76,64.5,30.09,,-5.4,,,,,,,,,,,,,,,,,,,,,50.760384,-1.35923
38419.7862,11.204,-132.6,19.16,-149.4,27.98,211.4,,0.3,0,0,0.6,76,64.5,30.09,,-5.6,,,,,,,,,,,,,,,,,,,,,50.76064,-1.359268
38419.78626,11,-133.6,19.5,-150,28.2,212,,0.3,0,0,1.6,76,64.5,30.09,,-5.2,,,,,,,,,,,,,,,,,,,,,50.76089,-1.359284
38419.78631,10.774,-139.2,18.76,-153.8,27.82,212,,0.22,0,0,5.6,76,64.5,30.09,,-4,,,,,,,,,,,,,,,,,,,,,50.761136,-1.359286
38419.78637,10.602,-140.2,17.88,-154.8,26.9,211.6,,0.2,0,0,6.2,76,64.5,30.09,,-3,,,,,,,,,,,,,,,,,,,,,50.761376,-1.359272
38419.78643,10.164,-138.8,16.32,-154.4,24.9,212,,0.2,0,0,6.2,76,64.5,30.09,,-2.8,,,,,,,,,,,,,,,,,,,,,50.761612,-1.359252
38419.78649,9.59,-159.2,14.28,-167.6,23.42,212,,0.04,0,0,19.8,76,64.5,30.09,,-0.6,,,,,,,,,,,,,,,,,,,,,50.761834,-1.359216
38419.78655,9.782,175,12.46,177.2,22.2,212,,0,0,0,34.8,76,64.5,30.09,,0,,,,,,,,,,,,,,,,,,,,,50.762036,-1.359116
38419.7866,10.066,164.2,11.36,171.6,21.2,211.6,,0,0,0,40,76,64.5,30.09,,0,,,,,,,,,,,,,,,,,,,,,50.762222,-1.358936
38419.78666,9.826,168,10.46,173.8,20.16,211.8,,0,0,0,38,76,64.5,30.09,,0,,,,,,,,,,,,,,,,,,,,,50.762402,-1.358726
38419.78672,9.326,164.8,10.26,172,19.4,211.2,,0,0,0,39,76,64.5,30.09,,0,,,,,,,,,,,,,,,,,,,,,50.762578,-1.35852
38419.78678,9.592,157.6,9.52,168.8,18.74,211,,0,0,0,41.6,76,64.5,30.09,,0,,,,,,,,,,,,,,,,,,,,,50.762744,-1.358316
38419.78684,9.346,162,10.3,170.4,19.38,209.2,,0,0,0,38.4,76,64.5,30.09,,0,,,,,,,,,,,,,,,,,,,,,50.762908,-1.35811
38419.78689,8.986,166.4,11.8,172.4,20.62,207.4,,0,0,0,35,76,64.5,30.09,,0,,,,,,,,,,,,,,,,,,,,,50.763078,-1.357918
38419.78695,8.986,171.4,11.3,175.4,20.24,207.8,,0,0,0,32.2,76,64.5,30.09,,0,,,,,,,,,,,,,,,,,,,,,50.763248,-1.357746
